400 79500
189 38 1
287 375 2
189 44 9
263 49 4
347 320 4
149 336 2
23 268 6
80 36 9
139 254 8
362 278 9
162 63 2
339 47 8
337 184 3
238 167 1
60 259 4
381 55 8
94 99 3
92 320 2
205 217 5
81 41 7
162 268 2
298 340 6
189 107 2
369 354 3
340 136 4
339 92 2
107 197 10
238 217 6
345 91 10
155 25 10
48 254 10
137 356 3
205 57 6
360 357 4
50 147 8
337 338 7
354 29 4
299 196 1
125 191 6
90 306 4
102 391 2
213 250 2
87 150 7
21 88 8
95 261 5
26 187 7
281 252 3
314 346 6
383 59 2
255 299 5
182 256 10
33 323 3
113 324 9
368 138 9
333 324 10
28 358 1
396 311 9
256 76 7
321 101 6
276 294 7
12 40 10
399 347 9
201 255 7
218 105 3
192 327 6
301 294 7
141 204 3
154 284 8
159 316 9
166 120 5
341 153 4
269 329 6
277 273 5
30 371 8
166 81 2
252 288 8
262 315 4
294 106 1
6 351 2
29 134 8
256 169 8
55 0 10
370 273 10
394 150 9
374 288 10
71 27 6
31 24 3
25 115 7
1 273 9
26 108 3
95 216 3
124 3 2
259 176 1
370 64 3
80 220 9
206 81 6
84 294 3
249 47 10
160 309 10
90 272 1
385 8 6
220 116 8
385 185 5
40 345 5
286 307 4
87 119 5
209 190 5
323 360 5
330 20 6
244 306 8
101 300 9
113 208 10
210 156 1
180 392 10
10 178 8
338 276 2
220 180 1
349 70 5
372 113 6
43 99 9
25 173 8
362 256 9
171 83 4
104 137 7
27 278 9
275 224 9
385 5 9
355 358 5
261 98 8
377 59 3
171 137 4
26 194 2
246 261 6
202 28 1
123 304 2
24 192 1
259 106 5
84 240 2
101 262 10
33 256 4
189 260 9
163 384 10
268 35 2
244 378 2
307 79 10
196 49 5
390 35 3
239 192 10
383 198 2
285 327 2
257 115 8
366 50 9
68 10 4
95 56 4
290 153 2
65 122 4
384 93 4
56 116 7
306 32 2
40 4 6
378 117 8
256 389 2
291 90 4
175 21 9
358 176 9
6 41 6
129 122 3
53 136 7
91 254 8
129 295 7
25 323 2
332 209 8
237 270 1
291 215 7
194 43 6
17 106 8
15 110 5
217 206 3
45 95 9
21 93 6
184 219 4
239 93 6
340 260 4
67 261 4
282 265 3
111 206 4
204 76 5
69 307 2
1 93 4
120 227 8
18 79 1
256 78 7
127 230 2
54 309 7
210 383 6
13 219 7
81 308 10
312 179 10
296 213 7
42 37 7
343 106 9
391 57 5
166 41 4
173 306 8
212 234 4
6 256 2
149 150 2
7 75 5
388 235 5
304 279 2
45 369 4
281 236 4
94 275 3
196 379 5
101 13 9
36 291 8
81 201 4
61 166 7
230 399 3
203 48 4
289 381 9
131 357 2
46 369 6
112 212 2
237 224 2
302 146 3
143 61 4
291 134 10
365 160 10
262 62 8
72 225 8
190 366 6
133 173 8
250 176 4
380 90 7
1 312 7
354 34 3
34 163 4
297 51 5
361 226 4
359 46 9
78 18 4
221 182 8
1 193 1
331 83 3
361 34 5
116 275 10
137 42 7
348 87 6
258 52 2
287 143 1
122 72 10
352 289 4
296 80 10
368 30 10
321 94 10
397 111 1
155 174 8
273 84 1
152 4 7
372 10 1
44 339 2
38 39 5
238 345 10
151 65 9
138 189 2
41 220 8
349 7 2
132 314 8
27 85 2
234 57 4
254 129 6
182 81 2
86 52 4
253 98 5
57 256 9
108 210 5
148 67 5
152 150 9
251 1 1
230 377 7
0 303 7
38 149 3
310 368 1
262 391 1
257 331 1
108 75 7
51 257 9
244 271 7
342 8 9
212 11 1
144 295 5
275 259 10
349 171 6
181 164 2
387 281 5
184 142 1
150 377 7
34 316 8
66 42 1
394 377 9
242 30 8
60 2 1
185 175 1
68 395 3
295 181 7
300 273 6
23 296 8
343 345 6
129 72 4
166 259 1
262 338 3
1 311 3
100 324 2
380 304 6
140 276 10
316 72 1
100 322 10
20 128 6
51 343 4
379 295 9
291 33 7
100 209 3
225 221 7
32 295 5
138 70 8
393 380 7
260 204 10
102 110 6
191 331 5
395 206 6
311 50 1
394 307 7
34 285 6
46 367 7
142 198 10
366 57 7
339 274 8
395 399 10
206 273 2
298 237 3
208 180 10
238 204 5
383 238 4
277 251 3
65 247 1
378 105 2
383 279 9
192 368 1
154 286 2
226 132 6
180 178 6
29 391 4
277 339 9
2 370 6
36 250 3
250 281 3
289 29 5
149 296 3
145 170 3
101 385 8
45 236 9
1 194 2
383 240 5
225 46 7
301 100 10
294 263 5
197 52 10
353 232 2
362 274 1
397 138 7
313 51 6
283 108 1
194 299 1
52 227 10
379 303 8
374 254 9
247 23 4
380 373 8
97 341 9
110 168 5
203 296 3
369 216 10
250 33 4
246 118 9
3 233 7
28 3 8
194 216 5
380 279 7
267 92 4
331 252 6
85 318 1
263 319 4
183 212 9
273 247 6
44 105 6
345 396 10
103 276 1
58 144 9
116 82 4
325 335 8
383 76 4
63 356 5
321 216 9
307 51 1
12 141 2
132 299 5
192 36 4
174 197 9
301 356 6
211 139 3
390 349 4
281 115 4
154 76 2
13 264 6
124 143 1
263 287 1
299 306 1
275 8 10
392 267 5
1 40 10
229 220 10
178 233 3
106 43 2
160 311 3
116 107 5
99 250 9
260 365 2
250 308 3
256 155 6
96 198 1
16 93 7
226 121 10
164 281 10
390 320 6
22 272 4
109 243 4
109 92 2
374 131 2
224 97 3
227 153 2
227 74 7
250 101 4
70 75 3
84 318 7
100 14 1
127 194 1
171 199 8
392 2 3
293 34 10
26 15 8
128 260 7
175 103 4
150 198 7
387 42 5
346 98 5
371 83 7
209 347 10
392 89 3
33 288 8
220 95 8
297 99 2
196 195 3
27 237 3
322 267 5
195 246 7
180 215 7
195 115 4
25 277 2
99 39 9
37 323 2
180 235 10
28 101 3
171 323 2
292 327 1
53 97 4
45 174 10
57 222 9
114 187 10
29 270 2
119 123 6
296 30 8
268 301 4
61 241 9
284 255 8
185 396 4
385 75 9
354 215 1
376 363 4
16 134 10
47 198 3
153 252 2
104 101 1
274 72 7
291 105 10
79 91 5
200 180 6
207 302 2
40 302 9
343 384 10
323 28 1
52 206 2
149 111 8
352 2 3
110 50 9
39 64 7
296 360 5
22 98 7
236 210 6
102 91 4
259 10 3
323 21 10
64 239 2
113 230 9
200 23 4
13 355 9
124 233 4
327 145 6
110 92 3
216 310 5
71 352 1
97 211 3
396 280 2
341 126 7
307 73 5
251 204 9
170 30 1
113 149 2
79 76 3
288 355 2
163 117 7
160 307 6
290 391 5
244 193 9
45 227 3
356 262 4
167 275 7
372 130 1
312 108 4
256 219 9
382 201 7
274 79 6
257 113 10
113 348 6
395 322 3
225 83 5
317 391 1
40 299 8
55 109 5
334 276 10
340 262 4
240 21 3
306 19 2
237 51 9
64 60 3
5 272 2
120 156 8
34 50 10
46 398 4
28 68 5
339 324 9
79 367 2
227 339 7
312 102 2
366 32 2
24 316 8
131 332 2
325 21 10
196 45 4
139 35 5
311 49 3
394 220 2
248 195 4
58 356 1
398 99 1
249 368 4
191 283 1
194 316 9
207 156 2
212 159 9
69 253 2
128 141 10
84 105 10
304 300 3
241 370 8
247 87 2
53 246 4
7 210 9
99 61 10
225 69 9
389 279 6
142 337 10
178 40 5
67 106 2
8 63 4
41 259 3
226 191 8
335 10 6
289 143 3
70 177 7
365 109 6
192 168 9
242 240 10
281 185 3
6 184 9
27 232 9
55 113 2
81 147 5
1 186 9
325 304 6
137 353 6
365 223 7
237 206 6
342 90 6
381 209 10
351 267 10
102 174 4
173 47 6
164 178 9
0 207 4
47 290 9
36 37 10
43 384 8
305 265 9
272 98 3
48 32 8
375 149 1
152 44 10
207 56 4
18 384 7
226 316 10
239 70 8
4 135 5
314 228 4
122 89 7
87 299 5
130 33 8
160 103 6
204 231 5
6 151 8
62 396 2
61 249 9
45 14 10
219 65 4
296 20 1
323 36 8
120 83 7
262 209 6
373 92 8
64 103 6
336 174 10
130 150 10
87 95 2
220 62 6
301 326 2
128 258 4
260 391 8
216 317 6
72 124 1
105 89 1
55 315 8
395 265 1
310 174 1
289 113 10
160 372 2
372 102 5
124 278 4
16 338 8
70 241 3
146 131 4
203 46 5
13 157 7
35 397 1
185 294 4
334 319 3
140 275 4
346 289 9
376 210 10
194 368 1
39 208 9
289 216 4
383 290 2
321 357 5
183 286 3
216 104 2
178 370 3
80 162 5
133 76 4
42 143 8
233 391 8
326 49 8
335 47 8
78 154 5
130 83 4
1 288 4
195 326 2
108 249 7
323 386 4
55 325 9
272 94 3
117 166 7
82 328 10
166 45 10
289 341 4
203 382 2
151 27 2
155 361 4
305 155 9
48 230 6
144 45 8
156 134 3
390 133 9
274 348 9
351 10 7
270 177 2
250 392 1
159 184 9
45 178 8
203 109 1
220 264 7
167 150 7
337 280 5
368 326 6
217 103 3
162 221 9
393 292 1
72 355 8
241 193 6
120 332 3
61 59 5
20 138 10
31 185 2
263 387 3
289 337 7
55 303 7
333 124 5
162 79 2
276 46 5
337 165 8
30 160 6
302 392 2
351 31 1
335 236 2
52 219 6
327 69 6
121 242 7
172 285 1
163 266 7
10 189 6
256 157 1
99 89 6
53 147 1
353 290 6
371 12 4
67 73 3
46 196 3
372 214 8
290 28 7
180 139 5
66 130 7
61 387 1
36 76 7
368 79 10
141 276 2
24 357 6
75 244 8
271 333 2
246 368 1
54 390 6
399 5 6
265 209 8
316 157 9
124 115 8
325 264 9
332 111 3
29 31 10
321 294 7
251 387 7
300 39 4
143 354 10
255 4 6
365 367 2
389 328 9
64 346 8
102 131 4
320 101 7
236 47 1
222 193 6
116 37 6
271 139 3
9 380 5
374 316 7
46 319 2
233 119 5
200 165 9
30 98 6
91 155 10
13 202 8
175 249 10
298 247 2
314 243 10
125 71 8
230 374 8
267 393 1
287 99 2
214 278 7
130 93 5
355 389 9
150 290 6
345 31 5
258 20 8
132 341 10
345 258 8
9 165 3
375 22 2
316 321 10
162 234 2
325 356 7
220 32 1
131 27 2
288 138 7
83 383 6
36 9 1
370 256 6
320 45 4
49 103 5
320 218 4
361 240 9
99 117 2
256 258 6
98 396 2
154 232 1
269 339 3
219 91 2
267 384 10
99 140 7
377 369 3
223 79 2
339 220 1
49 147 10
280 249 9
362 235 6
42 258 8
172 166 10
19 259 10
142 9 2
87 244 2
211 225 4
48 255 2
326 247 10
256 290 5
155 120 3
34 86 3
356 242 5
212 245 9
322 183 7
43 174 1
314 345 7
2 258 4
117 266 6
88 392 10
260 41 8
25 73 8
193 151 3
228 189 5
98 43 8
189 208 10
222 75 2
154 35 8
370 136 6
313 291 10
383 293 5
176 303 10
58 109 10
154 352 6
314 126 3
144 364 7
300 96 8
156 267 10
250 112 4
191 388 5
252 172 4
371 235 4
51 375 4
375 311 5
138 8 4
149 237 9
258 364 4
88 183 2
397 370 1
371 241 8
64 186 4
78 13 5
115 28 9
49 105 10
9 52 5
355 392 6
2 79 8
310 186 7
244 146 2
135 290 4
333 68 1
173 317 4
84 338 10
162 360 6
360 220 9
267 4 5
97 394 10
28 314 3
368 97 10
44 5 3
173 80 4
328 57 10
147 28 3
5 190 1
323 311 6
263 58 1
26 168 3
39 346 10
262 252 10
286 258 3
77 30 9
320 4 5
278 355 7
106 232 9
389 130 2
364 361 6
50 203 9
366 161 1
186 162 1
46 210 6
103 222 6
172 357 2
341 71 1
5 284 1
248 51 3
335 288 6
302 291 9
181 374 9
171 304 3
83 141 3
374 47 10
91 192 6
331 112 2
206 22 10
24 73 5
279 366 4
4 314 7
257 21 3
395 307 4
351 330 9
292 207 7
372 212 2
159 224 1
325 163 7
347 353 4
10 173 3
250 114 10
15 162 9
193 190 3
354 38 9
161 178 3
136 22 3
343 213 1
356 181 5
282 20 3
93 68 10
359 93 10
152 141 1
178 240 5
125 209 9
170 362 1
170 194 2
378 8 4
272 190 8
292 68 9
95 117 8
166 394 8
123 55 7
74 268 2
223 288 4
243 365 4
172 248 7
329 398 5
384 27 7
113 370 9
394 205 7
293 222 6
196 207 1
120 335 3
83 143 3
19 250 1
305 137 3
49 0 9
356 230 9
301 221 4
378 291 3
329 287 6
209 285 6
323 145 3
87 12 7
248 223 8
236 194 3
309 278 10
316 93 8
38 214 6
14 205 9
95 130 4
111 118 7
248 141 4
217 134 10
145 75 3
90 35 9
306 189 7
312 100 6
94 335 1
247 364 8
91 66 4
305 163 9
258 83 4
179 161 2
171 354 9
347 288 4
290 98 6
12 330 3
109 331 10
90 355 3
305 201 10
146 319 4
270 340 2
161 68 2
95 347 7
23 116 6
29 303 5
62 383 9
343 181 6
281 102 10
339 127 6
88 180 7
384 171 10
323 74 4
294 23 2
128 157 5
20 205 7
46 17 6
388 88 7
351 123 3
52 179 5
382 269 7
332 259 6
15 9 3
382 177 3
172 89 4
186 300 4
273 252 9
303 54 8
2 215 10
65 367 8
305 88 8
27 303 7
320 329 1
25 267 8
82 123 9
129 106 6
296 250 4
195 113 9
73 15 3
26 51 7
297 0 6
80 355 7
42 10 3
271 14 4
139 115 10
241 271 2
373 189 2
188 22 9
73 230 9
220 207 6
341 181 7
10 31 4
383 396 2
166 382 6
357 19 7
212 108 10
208 228 9
294 359 2
18 224 10
248 3 10
395 135 10
242 134 8
294 38 10
221 387 3
24 3 1
25 191 4
319 313 3
327 47 6
269 65 4
280 134 1
15 54 10
157 36 5
311 357 3
337 125 5
336 141 6
371 385 8
40 347 9
223 310 9
88 9 4
32 168 3
191 334 3
20 349 8
204 266 5
312 280 5
361 223 5
261 127 6
290 321 4
23 34 7
355 18 6
386 9 7
164 53 2
284 29 3
139 80 7
156 232 9
336 399 5
89 47 9
151 375 10
16 208 8
222 201 4
349 224 1
223 65 9
33 103 4
0 244 4
89 203 4
87 177 3
261 353 1
200 129 5
246 395 1
49 354 6
297 374 6
167 184 6
154 236 10
29 54 6
226 126 2
363 242 10
322 249 4
69 330 8
101 116 3
216 5 1
226 398 9
64 268 3
224 390 10
44 277 2
381 283 5
71 28 2
61 235 4
337 256 6
389 149 9
240 368 8
65 79 1
189 274 2
231 183 2
390 189 8
394 143 5
317 124 4
157 365 9
204 365 7
380 338 7
250 312 1
257 8 3
54 398 5
2 368 9
179 150 2
227 193 6
48 187 10
315 268 7
365 37 10
94 279 2
3 383 1
173 120 4
210 29 5
60 220 4
168 388 2
291 83 3
61 247 8
298 396 5
77 191 10
256 122 5
83 36 7
85 172 5
315 178 9
187 285 9
135 300 5
296 145 7
93 7 2
325 6 4
316 210 4
267 12 4
45 75 4
310 64 6
194 103 5
364 138 9
300 47 1
127 138 1
390 165 8
129 226 7
266 304 9
191 90 3
67 392 7
21 94 1
185 367 1
68 185 3
159 387 8
192 365 9
151 321 7
354 128 10
397 329 1
395 94 10
360 387 6
175 106 6
253 141 10
62 231 7
79 246 1
177 295 5
386 283 3
182 149 2
280 224 1
73 13 4
86 289 7
55 82 7
122 275 7
14 326 4
342 249 7
246 223 6
23 336 3
153 176 3
349 144 1
235 312 9
380 165 2
34 265 3
98 18 5
254 85 9
365 326 5
99 248 10
110 221 3
299 230 9
344 179 2
292 45 1
222 346 9
305 296 5
176 280 1
24 336 2
214 344 2
294 152 5
42 234 1
273 173 6
163 182 6
198 360 6
272 399 2
38 116 4
101 7 8
215 3 5
239 250 10
224 335 10
115 294 10
293 188 3
78 211 6
30 142 7
321 86 3
99 142 1
45 335 2
25 151 4
35 279 10
280 300 1
269 296 8
375 393 1
75 268 3
271 329 8
77 101 6
86 4 2
133 197 7
148 266 6
345 84 4
202 11 7
331 220 2
52 348 8
227 299 1
325 14 10
321 320 10
175 396 7
355 6 2
179 297 7
302 109 10
215 370 9
240 85 4
146 113 10
336 172 9
280 57 6
66 208 5
395 64 6
151 185 7
99 280 7
212 251 5
14 85 2
6 395 1
150 113 4
5 39 2
219 137 2
158 357 6
368 398 6
342 168 5
314 127 1
25 119 1
189 0 1
359 256 6
269 227 1
152 373 8
145 217 1
267 275 9
209 359 8
371 210 5
354 161 2
358 277 10
279 161 3
67 105 7
294 311 6
149 227 2
29 154 10
19 179 6
238 333 7
101 294 5
368 26 2
91 399 2
312 12 2
287 373 5
264 71 6
352 170 8
241 291 4
389 213 2
287 91 1
250 245 9
337 47 1
308 289 7
294 15 10
162 109 6
23 124 1
333 365 4
229 130 7
223 267 1
247 316 10
348 99 4
42 160 4
225 201 4
280 268 3
163 159 7
392 373 3
388 287 5
45 350 2
71 202 2
331 230 1
130 247 6
18 135 8
288 49 5
333 370 8
112 175 5
359 374 10
267 98 6
9 296 9
279 359 10
231 338 9
179 37 6
264 288 7
336 110 9
114 238 2
154 231 5
22 236 4
316 168 7
36 48 5
25 387 10
294 340 10
42 183 6
115 377 3
151 78 5
189 357 4
399 38 9
140 61 6
127 184 1
124 42 5
275 239 1
243 227 2
44 337 9
18 343 5
26 76 7
100 257 6
151 14 5
298 217 2
73 310 10
182 93 7
135 22 4
300 50 6
363 117 7
202 335 7
196 288 3
264 160 7
337 219 4
238 127 8
218 380 8
388 1 6
62 185 9
65 187 9
233 345 5
178 372 9
117 311 7
280 160 7
272 56 6
164 384 2
73 63 4
186 181 10
128 178 8
300 201 3
61 198 3
1 183 10
221 21 6
141 44 9
107 338 10
230 10 5
223 345 9
316 330 9
134 274 7
99 369 3
84 8 6
196 19 6
372 387 4
216 156 10
230 321 9
332 217 8
356 85 9
47 265 1
175 52 1
206 38 1
295 79 2
135 335 1
203 101 2
11 392 7
123 285 1
286 136 8
327 316 1
41 89 3
58 198 6
310 96 4
279 62 8
62 106 6
60 337 9
325 107 5
121 166 3
78 355 9
335 2 1
133 259 1
376 387 7
251 101 3
114 391 8
199 272 7
275 258 1
226 319 7
110 198 6
226 70 1
306 357 1
68 203 5
315 63 2
345 251 7
74 265 10
79 374 8
305 121 5
212 255 8
32 385 5
391 53 6
260 300 5
125 354 5
144 116 5
15 316 3
369 137 2
335 170 5
170 163 2
277 361 10
280 201 4
179 278 6
329 216 2
33 306 1
245 44 7
7 334 7
169 390 9
375 192 4
182 252 6
124 9 8
139 13 3
226 303 6
69 275 8
300 269 2
337 260 5
320 306 2
180 146 7
305 237 3
114 87 4
199 52 6
334 345 2
128 337 8
231 198 7
206 84 1
36 209 6
376 356 9
109 120 10
254 336 7
367 384 8
269 267 6
347 122 8
261 62 1
103 147 9
196 77 4
279 362 1
289 315 3
22 165 6
57 5 2
377 94 6
41 229 10
342 164 7
261 33 9
180 26 5
372 181 2
242 378 8
311 127 10
17 49 7
78 46 6
254 307 4
129 1 7
108 191 6
69 85 2
394 212 6
394 91 9
124 208 3
97 310 2
72 130 6
27 245 7
45 79 6
271 281 7
56 268 4
330 321 4
393 18 7
126 385 6
174 118 10
169 125 1
363 50 1
196 32 1
14 292 5
22 133 5
240 200 5
114 285 3
43 142 2
291 19 2
380 213 3
329 285 6
85 73 10
71 287 8
34 106 4
398 207 10
82 307 3
245 155 4
270 259 1
275 220 10
153 74 2
170 283 5
268 224 1
302 204 4
358 38 4
323 377 7
47 99 7
137 69 10
0 274 6
153 398 5
330 57 10
397 82 4
4 356 2
360 33 6
83 221 5
397 81 7
204 107 3
263 45 9
315 249 9
205 376 5
23 69 3
84 200 5
367 328 3
378 346 5
218 217 5
357 99 8
261 397 8
83 328 3
234 95 2
328 172 8
192 236 5
204 309 5
52 165 6
255 348 1
315 24 2
247 123 4
352 180 5
114 75 9
381 16 10
40 8 7
149 118 10
134 276 2
310 382 7
306 170 4
115 147 9
302 118 8
71 19 6
34 371 5
203 173 9
308 306 9
397 298 3
234 146 4
392 100 6
300 18 8
4 285 5
102 250 6
18 238 9
72 245 5
105 229 8
211 152 6
124 116 1
38 117 1
84 388 3
20 1 1
176 220 2
280 373 8
164 316 5
34 237 6
300 319 10
202 102 3
306 71 7
253 326 1
233 91 4
338 343 9
40 126 4
185 288 1
234 355 1
272 203 9
336 376 9
313 19 9
223 242 7
12 145 1
363 365 4
105 334 9
62 96 10
334 21 4
389 382 8
10 64 5
318 105 10
159 81 9
227 133 6
87 197 10
158 218 9
34 386 9
251 102 5
199 195 6
305 204 1
219 270 5
265 183 1
155 184 1
52 248 4
333 366 10
136 236 2
181 187 8
249 123 4
215 218 9
266 169 1
71 26 10
124 131 10
121 180 8
384 199 10
254 310 10
261 237 4
284 0 9
287 223 6
61 275 6
29 110 10
233 71 7
139 102 7
157 295 4
356 304 2
382 275 10
266 3 1
146 1 10
145 211 7
110 109 10
155 261 4
307 383 3
365 355 5
84 189 2
325 270 8
311 318 10
52 255 10
16 104 6
346 352 4
182 268 6
32 194 3
253 193 9
181 193 8
314 179 6
364 263 4
88 23 5
71 34 2
156 380 8
180 85 9
39 332 1
256 128 3
38 242 3
94 286 6
252 124 1
283 93 9
146 69 4
75 291 4
396 91 10
123 111 8
181 324 4
387 294 7
8 49 7
19 281 2
226 261 5
109 194 7
325 111 8
316 384 4
319 82 1
179 365 8
113 266 4
6 0 4
249 178 1
161 234 10
376 243 10
52 310 10
50 326 4
64 198 2
273 302 7
7 378 10
34 25 9
106 30 10
105 258 8
175 156 9
140 392 2
150 166 4
375 107 5
244 51 3
44 284 7
243 279 9
148 94 3
34 271 9
5 16 10
291 252 8
245 360 6
313 367 5
198 27 10
218 274 10
314 128 5
3 246 5
246 284 5
197 345 3
72 62 4
33 72 4
393 334 8
392 318 6
60 104 7
388 265 3
388 101 2
215 96 2
41 330 9
11 74 7
1 340 3
346 10 8
206 64 7
312 27 3
331 192 10
239 385 7
47 69 3
292 71 1
121 351 10
276 393 2
256 274 5
190 192 5
125 362 10
338 134 8
292 299 5
19 63 4
72 347 1
3 312 8
42 148 3
158 144 6
137 394 1
134 74 2
49 361 4
234 145 9
81 210 1
63 20 7
394 114 6
106 166 7
344 234 10
141 57 8
285 94 5
361 33 10
119 18 7
94 165 10
177 333 5
13 205 9
128 48 6
167 75 8
86 29 4
216 187 2
16 194 10
230 62 6
252 111 7
285 106 5
200 123 3
101 147 4
242 360 7
145 184 4
291 317 10
30 89 9
382 17 1
228 308 1
48 394 3
212 146 6
357 257 7
69 110 1
260 60 5
216 52 10
356 123 9
150 213 8
114 142 3
307 263 7
114 223 3
65 331 2
100 173 4
376 339 4
192 31 4
316 150 3
157 313 5
341 219 4
394 321 7
292 363 8
71 215 4
50 140 1
249 78 6
381 355 9
49 156 1
116 235 10
324 145 7
49 14 9
7 57 6
153 203 10
345 112 2
65 210 3
242 98 8
251 207 1
178 285 2
271 387 9
322 289 8
4 351 4
343 82 4
176 103 7
237 207 10
252 19 5
251 248 3
69 339 9
161 294 6
353 179 9
97 326 3
353 155 1
320 210 4
284 71 5
348 267 4
240 317 5
329 295 1
255 382 5
108 254 2
11 76 7
279 223 4
272 225 9
109 314 7
28 127 5
126 158 10
320 174 7
198 259 3
97 230 3
77 120 8
320 127 7
91 87 9
86 32 9
288 209 6
262 26 2
174 313 3
91 371 6
42 311 10
7 250 7
195 121 2
179 21 7
217 144 1
11 59 5
201 45 1
275 393 1
293 286 6
288 142 5
246 244 5
147 11 6
51 146 5
227 88 5
356 114 3
380 329 5
123 370 10
4 159 3
287 169 8
157 384 7
100 149 7
320 334 5
259 218 8
144 241 7
110 210 4
109 142 1
399 280 8
72 321 4
294 372 5
306 181 4
67 383 4
31 53 6
30 178 9
46 297 9
194 269 10
147 358 5
197 166 3
364 29 1
50 183 3
76 232 5
184 12 6
19 361 3
12 151 5
