300 44000
224 265 2
81 113 8
88 36 8
68 164 2
23 173 3
180 7 1
104 146 10
44 233 8
179 216 10
185 84 8
128 263 3
24 188 3
198 41 7
11 121 2
82 77 5
152 29 4
89 4 5
49 10 4
80 147 8
49 91 4
275 215 4
71 183 7
204 290 5
8 180 4
117 80 10
231 34 4
36 97 3
148 286 1
164 282 5
96 114 9
128 70 5
99 238 10
24 206 10
275 238 6
57 241 4
204 180 10
75 69 4
244 122 3
270 74 9
137 23 7
279 224 6
158 244 4
43 170 9
292 204 7
146 178 3
256 211 9
291 24 8
270 163 10
202 8 7
201 230 4
89 194 4
121 195 9
242 68 8
16 232 9
169 259 2
195 120 2
118 162 8
130 101 5
78 65 3
275 212 5
63 61 2
126 198 4
46 35 5
248 39 2
184 96 9
231 210 2
242 203 9
255 234 5
248 112 6
7 71 10
261 74 3
172 282 7
6 93 4
35 135 5
43 213 1
67 149 3
277 64 8
245 10 4
233 62 1
125 297 3
174 81 4
198 294 2
111 57 3
17 200 10
193 237 3
107 134 7
202 61 2
282 38 5
131 18 8
18 46 4
298 64 4
238 194 8
102 205 9
220 238 5
155 185 7
87 122 6
38 11 4
20 189 4
159 164 10
226 131 9
171 94 3
109 66 1
40 195 6
142 225 7
95 235 8
23 74 1
205 284 5
64 42 6
188 234 8
34 256 6
233 104 9
257 286 5
79 218 6
277 38 2
219 282 7
16 67 10
168 186 8
228 96 4
21 42 10
69 224 9
267 197 5
245 66 3
278 183 2
87 170 9
99 271 4
94 269 5
210 194 8
155 164 8
121 54 3
6 85 6
233 179 9
22 239 8
0 106 5
273 283 2
51 181 8
115 190 9
237 175 5
0 133 5
135 140 9
124 256 7
11 72 5
152 162 9
132 201 9
199 206 7
103 268 4
195 203 6
112 16 3
136 5 7
277 73 7
124 16 2
214 113 3
229 274 10
125 277 2
54 243 9
4 42 1
36 165 9
122 48 7
248 59 7
197 28 10
191 143 8
117 204 5
199 272 6
145 106 4
66 102 1
251 256 3
87 167 1
196 125 3
56 179 4
175 42 10
53 121 8
191 70 6
147 156 5
110 167 6
105 147 10
291 31 5
281 194 4
31 67 6
160 104 8
269 31 6
147 81 5
162 187 4
18 31 9
35 53 9
22 150 10
197 32 5
18 155 1
28 221 2
28 85 5
246 53 10
296 109 4
284 21 7
130 102 9
131 30 8
273 1 8
230 101 6
174 73 10
35 178 8
184 115 7
181 208 5
112 166 5
124 222 6
152 263 2
110 266 8
195 23 8
171 264 2
214 210 5
222 281 2
56 163 10
49 72 2
263 271 6
291 50 5
266 8 7
170 293 6
134 292 3
64 287 9
3 183 3
163 288 8
52 260 7
170 199 10
240 276 3
103 125 1
162 36 4
49 157 2
139 236 1
152 271 6
253 172 3
237 150 6
220 152 4
126 14 2
104 224 8
18 67 5
134 191 6
158 63 3
77 117 6
74 192 1
256 76 5
186 253 4
229 32 2
40 147 8
58 105 2
111 50 6
5 121 7
19 37 4
112 63 2
298 40 1
138 209 4
51 276 1
168 124 1
23 238 10
150 143 9
286 172 10
213 196 6
57 85 6
179 289 3
15 46 9
278 244 1
192 280 9
151 155 5
278 236 1
239 218 4
276 215 9
127 240 9
151 206 8
23 240 10
177 213 6
92 298 7
84 184 2
167 190 2
201 270 9
134 231 1
87 23 8
42 258 1
35 9 3
268 233 3
43 209 10
120 101 2
117 7 8
215 209 3
178 280 4
37 289 7
75 43 4
67 111 2
236 84 7
231 203 7
156 268 2
272 233 9
8 179 10
95 11 9
2 76 8
101 89 1
265 263 8
61 196 1
61 129 8
35 97 5
14 99 9
152 222 5
183 190 10
162 141 2
88 22 6
20 253 6
136 175 10
92 189 6
161 282 7
95 86 5
74 72 5
179 21 6
15 89 1
61 178 10
282 236 8
6 161 10
243 202 2
13 204 3
57 64 6
210 62 3
223 277 8
88 266 9
165 108 9
210 77 1
150 50 1
42 50 6
103 72 8
245 273 6
25 170 10
10 241 7
184 52 8
185 210 9
41 47 5
78 199 6
4 213 10
182 131 8
196 69 4
213 104 2
111 293 5
183 146 7
197 98 4
196 162 2
297 56 1
166 61 6
62 142 5
92 226 8
106 288 1
270 291 3
155 213 5
140 102 9
175 6 2
275 127 4
129 194 7
296 215 1
13 117 3
99 156 7
23 161 8
107 39 9
48 239 3
42 63 5
82 97 7
284 96 4
213 184 5
78 185 4
93 43 8
25 40 3
28 106 10
183 200 10
150 261 8
90 44 5
119 76 7
292 252 7
230 92 6
128 113 3
226 118 4
271 159 10
112 152 6
26 191 9
78 34 6
107 65 8
33 48 10
236 257 9
249 240 6
238 232 5
293 51 10
142 92 3
218 237 4
161 133 9
95 107 10
119 122 3
148 234 10
279 290 1
261 259 9
56 257 2
180 2 10
165 91 8
0 116 6
139 71 9
224 234 9
42 221 2
9 170 9
110 27 6
1 72 1
76 233 10
230 149 1
169 55 1
222 186 7
254 119 3
2 36 10
82 118 9
67 54 8
276 96 1
80 207 4
297 60 10
63 160 6
189 14 8
278 164 5
288 88 10
44 18 10
194 102 8
264 242 8
24 151 1
107 259 7
282 96 1
32 172 5
29 3 2
92 253 3
54 56 6
228 63 1
227 129 1
220 203 3
269 298 8
165 17 3
242 271 5
113 236 2
91 71 6
125 124 8
249 146 6
233 216 9
12 27 9
145 273 6
262 91 6
135 110 1
110 1 4
137 160 7
259 181 6
198 259 10
174 10 7
143 290 4
290 278 1
143 91 4
3 212 4
235 106 9
275 208 8
25 23 4
66 53 10
288 121 6
171 217 6
219 19 2
75 181 5
120 27 2
213 129 4
141 45 10
179 131 3
130 157 2
287 43 10
190 99 8
217 77 8
65 91 8
278 37 7
92 64 7
84 144 1
105 44 5
46 279 9
33 262 5
183 245 10
63 143 5
228 298 3
285 163 7
44 123 2
30 229 7
237 55 8
203 230 9
281 183 1
292 197 2
234 296 5
33 92 5
34 186 9
256 60 7
110 158 2
25 250 9
172 63 3
48 142 6
152 93 4
208 196 6
40 184 8
163 273 7
145 216 3
12 270 7
79 270 6
1 143 9
228 190 5
205 269 8
164 107 10
155 194 7
69 258 4
54 71 2
13 258 6
231 258 6
101 138 1
147 200 10
49 78 6
111 174 8
123 253 6
46 169 10
17 162 4
109 95 9
129 115 4
254 3 2
203 34 7
145 40 2
105 9 8
57 86 9
139 140 4
253 231 9
267 220 5
90 163 5
40 284 8
106 239 9
92 171 5
76 157 6
209 224 5
270 118 4
186 266 6
82 164 7
137 180 6
190 18 5
237 229 5
17 273 10
219 215 2
88 4 1
181 7 5
138 73 9
290 244 9
164 19 5
125 294 6
220 182 1
18 115 3
195 160 1
103 265 5
213 202 1
95 31 7
85 224 10
276 207 9
166 216 4
162 204 5
218 264 7
166 204 1
174 140 8
235 79 3
160 165 3
83 215 7
88 51 5
81 277 7
242 125 10
199 166 7
266 236 4
105 152 10
98 51 5
198 187 9
114 167 10
101 284 7
62 225 7
40 290 10
221 232 5
140 13 9
265 123 9
196 275 8
226 8 10
235 203 10
181 293 10
92 16 8
32 128 5
65 3 2
274 40 8
116 275 5
193 107 8
110 4 8
243 9 5
277 230 5
246 36 5
156 68 3
241 209 3
262 28 7
152 19 6
88 14 4
108 60 5
260 250 4
211 81 8
41 186 2
244 295 10
43 278 10
253 146 10
79 72 7
114 2 7
134 10 5
113 204 7
134 91 5
98 206 9
155 217 2
174 162 9
45 6 9
180 237 2
166 261 9
65 64 1
144 285 7
199 157 7
120 33 2
66 299 10
277 100 4
238 173 4
196 220 7
250 41 6
77 121 9
292 232 5
292 233 5
222 64 3
292 109 7
241 128 2
278 16 6
276 119 1
107 217 3
237 235 3
18 120 7
280 70 7
102 243 5
228 215 6
102 69 3
222 137 8
77 58 9
108 251 2
49 241 9
143 206 1
251 202 4
162 271 2
6 194 3
136 57 9
196 98 8
190 188 4
206 4 5
193 19 6
250 282 1
149 131 6
190 227 2
215 251 4
69 177 5
78 51 2
12 225 7
16 199 6
16 127 4
219 22 5
238 156 9
255 163 2
223 291 9
237 261 2
133 127 6
124 48 9
183 289 4
5 277 5
246 285 7
223 83 5
194 109 1
72 132 10
262 48 10
295 7 5
81 75 10
213 59 5
141 200 6
164 147 10
272 2 4
25 292 9
140 92 3
225 93 4
77 289 2
234 70 1
41 28 7
222 203 10
81 172 2
201 143 10
32 110 7
38 129 9
228 114 1
53 292 5
19 62 3
142 151 7
186 97 6
125 168 5
252 121 9
53 50 10
56 226 3
137 129 6
64 115 9
33 196 7
130 219 4
114 137 10
18 109 5
23 50 1
93 102 8
182 65 5
282 97 6
84 239 6
54 61 6
282 88 2
169 159 2
276 270 10
110 263 10
3 60 9
133 18 7
77 28 9
281 19 10
19 135 4
127 283 8
6 272 2
180 292 10
123 283 3
72 53 3
35 264 4
91 175 3
63 10 3
13 269 4
193 291 7
30 130 7
2 153 5
253 294 10
73 197 1
250 9 5
243 130 9
249 102 2
143 217 2
16 166 3
132 277 9
206 13 1
140 187 3
26 186 2
67 172 8
217 261 4
113 140 8
174 261 3
16 49 8
67 119 7
88 204 6
250 163 1
54 178 7
132 24 3
58 270 7
8 26 5
178 19 5
110 65 1
99 182 6
268 225 9
201 54 5
21 13 1
70 119 10
124 26 5
159 90 10
34 242 1
257 189 4
116 24 6
6 90 8
205 188 9
17 193 7
249 19 5
62 272 1
150 126 7
93 272 4
107 99 2
155 243 2
163 213 3
190 272 8
121 199 8
127 253 2
161 281 5
90 11 9
154 175 10
117 245 4
203 41 9
236 147 3
228 130 10
76 193 10
151 45 7
255 165 4
1 91 1
127 116 6
204 131 4
213 55 7
189 277 10
138 99 8
85 62 7
224 116 6
89 254 7
0 140 3
47 156 9
148 49 3
55 160 5
104 251 9
129 252 1
183 65 10
93 33 2
59 54 2
36 116 9
7 58 9
161 115 7
14 180 10
39 292 7
270 142 3
100 283 1
272 52 1
193 124 6
210 74 2
92 236 4
27 44 7
63 67 10
289 107 6
111 25 3
161 169 7
298 68 6
93 258 8
103 282 8
128 10 8
271 231 7
299 24 4
169 272 7
32 291 6
105 251 5
145 255 9
206 173 9
88 241 9
50 12 2
60 23 2
206 290 7
11 91 5
27 142 5
35 126 1
157 115 2
107 181 6
86 49 7
10 93 1
160 54 1
136 235 4
132 141 3
84 223 7
255 13 6
51 149 10
135 30 3
262 194 6
147 39 2
281 193 10
258 286 7
299 82 7
117 283 10
130 177 9
192 162 10
213 215 9
57 212 1
101 299 6
73 91 1
22 95 6
246 290 7
264 169 1
167 79 5
96 21 9
207 52 2
101 227 10
246 223 7
20 291 7
207 59 3
22 173 7
75 224 2
129 283 6
42 139 8
84 139 5
257 255 6
130 19 10
77 176 6
36 51 4
103 133 9
85 131 6
87 205 7
54 193 4
38 262 6
299 142 5
22 165 6
169 224 8
105 230 7
114 84 6
113 39 9
291 279 3
226 28 3
120 43 3
238 242 10
281 91 5
16 106 4
227 271 4
44 178 4
19 199 1
146 99 4
40 239 5
165 204 2
98 70 1
76 37 6
243 267 1
123 148 7
281 243 6
273 123 1
84 26 7
264 13 5
38 102 9
10 97 2
55 289 9
273 186 10
82 64 6
278 52 7
85 11 4
19 57 1
120 172 3
81 35 10
296 168 10
64 107 9
174 195 9
14 200 3
255 260 8
188 18 10
59 146 2
139 27 6
266 33 9
8 251 8
177 201 8
61 98 2
210 246 1
39 130 9
65 231 1
6 50 6
169 278 3
43 241 8
266 287 9
64 183 9
6 37 10
121 88 2
26 212 7
292 178 8
158 298 1
71 270 9
16 217 6
33 42 10
96 188 2
92 158 1
230 271 10
68 261 6
135 245 5
96 154 8
35 244 4
171 63 2
283 287 10
118 268 3
99 51 1
93 205 1
174 177 2
170 70 6
125 185 6
254 55 3
177 47 5
239 135 4
266 240 3
169 262 1
208 157 6
299 157 7
52 76 6
15 96 5
95 154 5
167 32 8
72 298 5
112 27 3
75 8 6
127 239 9
290 235 2
140 246 7
83 54 1
36 152 6
71 34 8
153 231 10
63 76 2
285 61 1
120 252 7
243 241 4
66 199 4
60 223 6
68 63 2
103 80 8
208 84 6
17 289 10
45 9 9
222 22 2
199 11 5
100 190 10
81 11 8
14 162 8
170 137 6
188 95 5
43 64 10
99 298 7
16 265 3
52 138 9
58 264 2
289 239 3
66 274 7
201 184 10
218 81 7
175 50 6
184 90 2
147 237 5
130 15 6
252 119 4
261 47 6
52 9 9
210 224 1
38 107 10
70 217 1
141 179 5
113 284 7
118 185 1
240 164 4
207 116 4
4 91 3
212 204 3
61 13 1
59 145 9
104 172 6
152 69 9
178 212 2
38 260 8
166 157 9
17 152 6
94 55 4
176 192 2
207 240 4
83 91 5
18 241 5
234 16 6
163 153 7
2 279 6
150 184 2
131 57 1
143 60 4
27 141 3
97 240 3
133 82 5
298 224 6
146 176 5
296 279 3
46 56 3
150 112 8
62 134 9
239 208 6
32 278 3
288 22 1
201 84 7
61 16 10
133 193 7
7 152 3
233 259 10
122 57 9
72 131 4
265 108 7
257 246 8
207 39 9
225 15 2
16 109 4
230 148 3
17 14 4
62 144 7
110 125 9
8 290 1
227 10 10
66 145 5
268 175 9
3 22 9
196 170 4
59 200 7
238 226 5
230 178 10
22 169 6
207 146 3
162 202 7
252 153 4
196 36 1
256 25 5
89 239 10
140 88 1
258 41 3
226 95 8
116 231 6
95 124 8
286 32 3
280 112 1
210 84 4
87 213 10
44 150 6
199 216 9
38 24 2
177 4 2
235 76 5
148 52 5
43 8 1
138 61 8
120 97 10
69 280 4
23 7 5
4 160 5
98 81 4
158 102 3
269 144 10
1 90 8
28 139 6
214 219 5
234 75 8
189 28 10
39 133 10
99 78 10
189 129 7
215 6 1
203 165 1
5 15 10
155 280 1
53 190 8
169 91 10
74 283 4
293 129 8
298 211 5
77 35 2
206 103 1
170 18 8
10 59 2
126 30 3
114 117 8
298 173 10
189 98 10
262 17 8
29 167 9
215 297 2
103 116 7
52 229 8
143 232 4
147 279 7
270 178 1
238 153 7
269 212 10
278 94 5
105 283 5
46 230 2
130 61 9
224 131 10
119 210 6
21 103 2
86 15 2
281 231 10
27 5 3
207 118 9
181 103 7
299 236 1
225 137 6
3 165 9
193 92 3
5 24 5
223 269 1
211 31 9
133 58 2
230 45 7
95 294 7
267 156 3
195 239 9
107 91 6
86 192 4
249 104 6
272 267 7
163 150 4
68 158 9
168 68 10
121 74 7
251 50 6
66 47 3
221 76 2
147 248 1
199 237 2
173 135 2
71 53 10
17 29 5
171 77 2
284 296 7
123 97 10
296 238 3
2 285 9
258 230 9
212 101 7
181 154 1
144 93 6
131 102 1
191 100 1
149 41 8
290 142 2
245 232 7
77 295 6
177 25 8
69 296 3
190 81 6
103 193 1
164 213 9
221 169 1
205 137 3
269 213 1
134 148 10
277 99 1
259 279 1
257 211 5
117 15 4
173 199 8
97 224 3
133 41 1
151 153 4
209 173 9
275 33 3
4 15 10
91 5 3
50 83 7
207 298 1
256 195 7
30 158 3
138 75 3
280 6 1
258 185 3
180 140 1
73 163 7
106 250 6
60 35 4
199 31 8
222 82 10
11 261 5
262 264 10
207 274 9
27 92 3
199 26 7
271 168 6
243 25 1
166 189 8
75 236 10
171 297 3
198 206 7
122 183 6
217 195 1
25 244 8
39 242 4
277 276 10
115 77 2
47 102 9
91 226 10
27 32 5
157 41 10
242 253 8
252 55 1
250 283 3
255 239 2
240 102 2
251 43 2
127 77 2
257 38 8
104 128 1
22 72 4
3 102 7
82 243 5
48 116 4
258 116 8
296 273 8
272 245 1
288 196 7
215 258 8
41 25 2
212 250 10
239 287 10
160 274 5
237 129 6
85 291 7
85 82 2
147 54 10
51 16 1
281 22 5
218 114 1
124 24 2
171 112 4
213 91 10
179 232 10
242 255 10
275 130 9
198 105 1
25 245 10
278 46 6
150 55 4
98 34 2
90 245 1
146 171 5
6 229 2
242 220 8
263 145 9
228 173 5
264 14 10
248 20 8
136 286 7
251 125 5
168 24 5
183 129 3
196 172 6
273 82 3
123 33 4
162 227 2
167 133 10
59 230 10
127 144 3
92 251 1
223 242 2
273 253 8
262 173 8
287 149 6
227 235 4
110 53 7
287 244 1
213 122 5
283 156 1
191 108 7
109 96 3
23 120 2
1 298 3
178 264 6
90 55 6
5 113 4
64 61 3
113 230 10
141 110 9
128 114 2
246 281 7
252 36 8
199 187 10
5 25 9
148 23 8
234 217 9
166 37 4
4 116 8
206 135 3
43 44 1
117 215 5
182 24 8
10 135 9
264 283 8
158 152 8
73 21 2
32 216 7
191 173 6
280 25 1
130 283 10
62 14 3
218 56 5
299 143 10
184 54 9
251 192 8
12 105 8
150 111 6
207 214 1
8 30 5
157 225 5
113 174 10
10 282 6
1 229 7
277 219 1
145 238 9
80 129 10
13 164 8
267 39 6
174 40 9
144 147 9
27 80 3
44 87 7
273 114 4
29 137 1
38 215 10
74 102 4
154 49 2
191 171 4
64 252 9
125 69 10
76 106 8
2 257 6
47 263 5
213 75 9
131 289 9
177 186 2
17 38 4
1 208 1
279 15 8
196 209 8
91 90 9
138 283 9
234 31 7
27 166 3
7 133 5
93 153 9
247 9 8
121 132 9
162 18 4
104 173 4
157 206 5
201 125 7
167 1 6
83 126 4
50 131 7
4 52 9
20 222 3
44 282 10
112 11 5
42 83 6
135 298 1
206 153 7
182 116 4
261 0 10
142 1 7
63 222 8
95 116 10
139 55 10
284 190 7
227 202 2
268 64 8
251 159 6
157 204 6
234 120 9
185 124 1
229 183 1
247 116 9
81 191 3
3 290 6
185 287 7
277 221 6
226 271 2
13 106 8
232 17 7
118 177 9
144 242 6
124 87 7
262 2 7
145 149 4
70 252 6
267 158 5
61 118 1
238 109 1
126 268 8
221 8 4
57 253 10
269 99 1
95 176 7
99 155 6
132 39 5
86 281 2
280 284 9
240 3 2
98 11 5
40 85 5
146 188 6
273 229 3
5 231 3
123 119 5
176 65 3
295 170 4
124 58 4
298 58 8
290 145 5
153 20 9
168 129 6
241 144 1
270 197 6
122 158 9
64 191 10
273 43 8
30 17 8
27 285 8
60 8 8
254 187 6
193 140 9
87 47 3
132 151 6
153 224 7
284 131 8
206 258 3
131 198 9
93 164 9
178 188 10
13 205 9
56 135 10
264 161 6
45 287 5
126 61 1
255 246 8
248 94 7
247 198 8
153 42 4
272 191 5
41 172 9
42 133 10
123 70 3
86 168 9
222 160 3
261 209 10
167 283 9
214 130 9
221 81 9
170 97 2
288 59 1
164 260 5
211 191 4
222 205 3
105 116 1
181 52 5
19 166 1
280 86 3
224 14 8
299 60 8
233 42 1
42 76 8
91 214 1
161 182 5
95 81 4
53 148 7
123 19 8
109 31 7
5 153 2
24 231 5
194 168 4
45 285 8
289 53 9
240 70 5
55 56 7
127 227 2
126 263 5
170 6 2
154 46 2
175 298 10
113 200 3
236 132 6
28 297 1
145 218 9
66 147 2
134 133 8
155 278 2
42 52 4
88 68 10
175 59 8
289 294 5
96 176 4
86 21 6
249 190 3
274 11 6
170 181 6
49 260 6
82 158 6
150 159 8
289 104 10
124 29 5
196 270 2
226 272 2
49 55 5
245 248 2
2 131 4
284 152 7
216 54 4
34 154 9
228 74 10
269 150 10
176 276 9
197 2 9
139 194 7
5 155 6
188 74 2
124 61 5
207 157 10
193 271 2
142 124 6
151 165 3
136 18 2
123 222 8
293 53 6
226 186 2
3 266 1
191 172 10
123 269 1
240 202 2
176 6 6
188 17 3
140 6 5
1 171 4
39 109 8
167 152 8
29 112 7
177 185 7
147 109 4
194 174 8
104 94 1
237 32 2
136 187 10
9 92 3
248 47 9
99 128 7
229 152 8
275 216 9
282 220 7
64 122 2
103 198 3
72 56 4
120 66 2
287 181 1
137 224 1
191 67 5
183 19 5
4 152 3
295 283 6
259 290 7
260 43 9
27 151 3
265 262 8
259 266 8
5 246 4
179 123 7
160 283 3
210 59 10
238 263 8
96 87 9
51 18 2
60 39 3
247 28 6
247 111 4
209 61 3
206 177 5
12 48 8
261 112 1
200 74 7
152 82 1
186 285 6
235 32 6
35 181 5
139 221 6
235 129 3
256 199 3
178 169 6
107 68 9
203 176 9
0 242 8
173 196 10
3 260 1
126 146 1
114 256 5
59 269 1
211 221 8
200 44 5
152 62 7
119 176 5
125 263 1
104 263 4
140 61 8
149 299 4
141 236 1
233 121 4
43 284 10
1 75 8
2 207 1
225 118 4
148 265 5
143 236 5
162 113 5
296 175 8
248 296 6
262 116 5
217 145 8
29 44 10
151 224 10
115 31 1
57 258 1
42 176 10
224 225 4
31 181 7
13 196 10
183 80 9
31 46 2
227 86 1
295 68 10
268 8 8
165 66 10
156 252 7
128 102 4
242 126 9
44 0 8
275 8 10
34 246 4
111 227 7
40 196 3
279 44 3
161 61 5
67 126 9
54 30 7
78 284 7
30 48 3
286 199 4
286 217 4
184 167 9
277 169 10
142 28 9
288 55 9
245 240 4
106 131 1
9 107 7
174 156 2
65 26 2
52 89 8
90 281 9
228 282 10
295 12 7
247 220 1
38 77 7
206 39 2
107 203 10
15 220 3
34 188 10
216 10 2
138 190 9
118 113 4
262 267 8
234 278 7
297 78 8
13 151 6
32 252 8
16 154 6
153 253 1
43 244 6
146 73 3
199 165 1
196 256 3
155 71 7
50 75 7
118 22 10
62 212 4
172 255 6
249 129 6
149 276 10
195 247 10
136 229 9
225 180 8
146 23 3
200 39 9
289 83 5
165 117 4
123 130 4
115 265 10
169 129 2
172 199 4
95 34 7
85 275 3
217 265 5
40 142 7
60 190 3
46 236 2
58 47 5
47 153 5
230 228 3
31 201 6
18 8 9
103 10 8
297 107 7
144 256 1
209 290 4
16 100 9
102 177 10
26 270 3
147 165 10
294 295 1
62 141 4
213 28 2
283 150 7
266 264 7
255 42 4
81 100 8
6 204 1
261 131 10
60 92 1
284 220 3
110 119 1
52 211 7
128 121 3
64 230 4
284 136 10
212 11 4
135 51 5
12 240 9
151 123 1
7 146 6
66 129 6
46 123 1
27 283 1
156 45 10
70 238 1
110 184 9
136 164 6
109 286 6
14 276 6
192 112 2
80 101 5
65 217 4
158 25 1
18 143 1
126 292 4
146 169 6
30 133 2
275 202 7
54 254 3
104 14 1
178 255 3
88 142 2
135 137 10
296 60 7
124 62 6
49 269 2
63 22 7
299 88 10
45 248 5
288 129 7
196 285 3
212 226 3
206 76 1
100 117 2
277 58 6
215 133 3
146 144 9
225 2 1
49 13 2
283 244 2
256 272 7
74 3 1
77 214 4
11 32 2
24 95 3
46 102 9
47 3 2
163 55 5
290 77 2
58 211 4
261 262 8
192 8 6
94 298 9
16 74 6
236 144 5
244 222 2
95 280 9
233 174 2
201 211 2
78 55 3
22 15 3
205 35 3
260 35 1
168 254 2
206 241 7
251 111 8
98 146 8
43 4 3
21 60 8
45 184 4
262 182 9
286 260 2
227 75 1
165 185 5
134 200 2
239 182 7
10 201 5
222 98 5
27 284 9
160 167 2
288 13 3
41 113 4
235 24 6
101 203 9
150 259 6
50 115 7
233 82 4
103 39 4
290 287 1
147 272 10
249 172 3
271 95 10
107 281 9
49 2 10
122 107 8
192 117 2
110 7 3
152 216 4
132 228 4
146 61 6
223 13 7
218 208 4
162 96 4
178 82 3
100 228 7
57 254 10
257 276 7
217 206 9
15 108 5
199 217 6
32 209 7
169 212 1
271 7 1
256 279 8
210 148 9
228 22 7
205 71 1
150 49 6
271 248 8
212 222 8
116 236 7
204 192 4
73 176 2
147 61 5
238 35 2
4 188 5
214 229 2
128 182 8
57 69 2
92 188 2
77 228 5
10 125 7
199 57 1
178 13 9
110 51 2
127 258 10
287 89 3
134 282 9
69 55 8
157 186 9
183 189 8
191 209 1
44 202 7
195 82 5
239 181 6
208 149 9
148 283 9
44 296 6
38 180 6
242 103 2
131 281 7
142 288 8
251 63 2
209 274 1
214 155 7
187 151 2
167 227 3
90 21 9
29 135 2
191 1 1
144 57 6
267 164 5
142 11 5
137 158 4
281 2 6
217 272 2
43 108 1
291 38 4
166 196 8
146 172 4
52 65 4
180 195 7
296 271 8
140 225 6
230 297 6
297 264 9
153 291 1
247 189 5
14 231 2
135 191 5
274 107 5
199 226 5
211 82 7
90 171 10
2 263 8
224 98 7
43 133 7
115 46 8
234 33 8
116 21 2
186 64 8
232 13 3
219 140 7
254 263 3
273 27 4
157 59 6
61 264 9
32 195 9
143 102 6
95 155 3
52 166 8
146 12 2
4 150 5
173 65 6
59 170 10
29 270 7
1 158 6
269 18 2
261 91 2
152 247 5
72 183 9
