500 120000
151 425 481
189 437 106
268 387 882
53 144 264
41 257 331
453 479 962
169 335 74
86 197 367
431 455 473
258 269 603
228 235 846
44 50 772
115 462 529
150 151 478
301 496 715
98 255 324
267 353 391
169 470 400
292 341 932
66 479 375
88 209 419
286 313 568
321 343 848
70 311 524
151 417 895
154 492 815
14 360 620
252 283 399
13 428 180
205 241 542
13 122 896
167 168 291
278 416 208
80 85 919
48 312 389
129 168 143
114 381 629
139 309 626
293 308 468
203 318 917
157 244 954
332 466 644
9 444 411
114 146 81
59 478 204
364 384 575
335 490 69
82 323 682
4 10 839
263 410 464
117 413 454
110 156 574
122 153 959
25 484 544
238 334 409
143 279 817
319 328 774
115 446 621
126 474 291
48 394 629
318 377 300
384 450 867
376 430 566
11 134 394
369 455 612
421 433 157
53 338 363
97 166 346
65 268 663
124 498 806
41 376 167
373 429 654
56 365 128
356 450 698
272 374 655
25 286 704
145 473 316
293 309 247
60 201 85
36 411 411
188 280 947
69 272 759
129 433 664
114 251 934
252 306 631
149 340 234
116 229 450
357 394 835
154 271 794
395 466 737
81 146 142
71 97 764
94 347 54
206 456 211
270 321 137
62 185 730
274 365 368
263 306 698
38 366 884
451 469 816
258 417 353
147 436 993
48 183 614
131 295 454
27 366 393
183 300 569
241 373 415
50 220 20
25 265 804
64 97 390
397 463 983
225 263 926
258 286 143
157 390 934
113 419 637
352 446 949
253 439 30
8 426 692
175 404 238
342 499 406
9 255 105
149 155 415
367 445 227
12 481 508
299 447 863
6 385 48
283 331 443
138 194 516
61 102 570
147 152 472
25 358 947
164 437 239
48 472 25
69 114 490
55 148 136
60 162 285
74 245 321
232 280 55
250 443 123
34 255 583
245 470 336
68 361 106
28 70 717
75 441 281
32 91 698
83 153 244
177 421 224
437 443 63
111 487 726
194 468 131
94 323 702
82 388 74
100 186 573
126 388 759
86 395 951
179 186 461
310 355 374
55 420 856
92 207 409
330 394 342
39 360 589
225 419 121
29 203 476
334 342 678
279 437 148
325 460 731
68 383 911
64 218 438
336 464 694
188 298 205
217 487 866
6 255 31
100 334 653
8 37 548
275 489 590
19 281 522
227 441 597
91 165 598
86 471 661
4 45 49
25 165 188
251 443 398
126 286 924
30 443 6
102 362 29
140 336 487
43 69 816
231 359 885
115 447 777
250 387 21
102 495 937
145 203 810
420 463 336
237 264 110
64 389 52
295 357 355
79 175 292
168 274 752
467 470 898
133 451 429
99 269 775
389 481 83
403 499 688
21 143 482
160 293 477
48 206 823
428 450 640
83 332 822
35 206 238
264 465 629
72 156 938
174 227 380
163 295 643
357 359 874
173 271 796
452 470 213
107 395 732
175 464 302
36 273 442
102 465 429
284 472 183
98 111 536
132 378 512
235 259 178
301 332 656
198 385 459
177 287 439
37 293 305
264 300 995
248 298 360
202 216 20
338 484 908
53 444 404
258 378 173
98 483 350
292 347 74
176 332 886
206 390 155
34 86 31
270 288 931
138 443 219
252 308 822
125 221 74
273 295 704
141 381 759
161 416 307
68 147 343
190 358 477
199 247 73
11 390 825
430 495 782
104 192 102
16 472 321
267 370 8
68 472 207
27 402 355
400 413 676
211 253 569
331 421 33
107 429 180
221 243 105
108 247 977
93 247 773
200 468 370
141 445 861
362 433 276
81 447 143
281 464 420
202 356 446
52 164 885
176 185 184
441 493 644
134 239 387
299 489 442
62 150 658
96 406 826
36 214 435
33 110 208
114 301 932
278 471 555
282 390 988
184 274 94
61 486 58
124 271 893
193 362 467
27 396 922
32 201 655
169 446 528
96 368 606
3 393 908
407 442 200
272 496 101
339 356 727
6 308 354
90 232 69
8 257 50
258 381 691
179 482 223
3 19 488
76 306 876
201 252 408
52 221 742
13 388 994
217 406 87
149 289 495
334 386 828
323 383 658
323 349 498
134 378 255
252 385 531
197 352 80
233 292 914
105 424 671
330 362 545
106 318 849
411 465 995
257 348 897
69 97 439
279 310 703
155 281 89
318 424 497
79 153 46
40 217 52
57 192 668
42 305 31
141 400 760
104 110 568
111 390 429
221 482 354
197 239 164
155 202 776
157 190 512
103 161 562
70 121 913
296 409 417
219 457 590
204 468 936
277 397 670
310 388 591
102 182 943
50 56 937
126 421 65
35 382 71
114 449 532
279 415 244
237 272 672
78 485 293
227 294 40
190 301 214
82 293 923
222 296 109
2 476 365
131 340 801
214 237 568
116 369 343
5 172 804
15 293 775
199 240 491
85 227 363
250 256 493
262 377 615
187 334 709
52 369 980
102 127 512
290 472 214
340 377 17
134 444 732
322 428 905
272 414 894
227 437 996
76 138 449
277 393 646
15 70 865
59 361 645
233 375 313
31 85 116
330 416 56
151 153 803
94 260 981
343 471 67
104 319 313
203 373 804
53 477 632
170 360 341
44 269 523
154 214 284
189 456 706
101 207 226
9 261 764
56 428 456
354 485 25
120 412 793
132 383 909
47 204 478
170 463 868
135 369 40
82 315 915
227 391 810
45 302 607
98 186 705
392 466 938
218 379 300
221 310 697
270 298 664
266 443 110
341 497 435
61 321 478
193 416 396
23 125 217
75 118 731
299 301 671
161 331 985
368 488 148
121 263 677
304 428 415
140 272 142
29 208 277
88 129 938
125 471 267
258 446 136
270 472 279
348 422 660
456 488 256
80 195 112
213 435 966
303 451 672
165 361 519
5 352 157
417 436 510
115 313 532
5 440 188
60 268 545
131 461 441
343 429 296
24 43 225
123 480 792
242 446 576
193 275 293
136 187 639
20 417 810
56 324 71
357 421 881
194 476 193
190 402 207
57 362 103
301 313 108
9 181 503
85 253 614
171 482 775
145 169 838
267 271 133
103 209 820
335 442 423
42 254 770
71 407 292
73 452 203
210 453 64
295 314 404
202 209 458
122 218 94
155 231 632
301 481 114
49 169 584
62 375 973
286 348 267
93 308 837
180 429 467
474 482 332
261 329 623
6 408 869
58 181 636
96 153 224
138 202 495
177 494 50
116 476 538
21 314 833
172 210 370
360 382 216
124 333 235
219 365 460
120 132 759
8 431 184
16 399 55
78 143 61
155 402 446
7 90 90
384 428 964
17 215 407
16 488 742
1 3 80
6 449 506
265 393 442
73 345 944
340 488 761
177 441 870
57 396 487
214 470 862
58 309 804
63 90 735
270 278 114
90 405 712
139 223 639
146 228 367
350 353 404
49 459 212
16 307 62
430 432 929
241 316 463
31 481 570
170 312 160
12 425 78
259 335 24
330 361 134
165 495 303
261 371 144
115 465 637
126 479 916
269 484 999
4 337 944
133 302 740
19 401 294
241 474 359
193 244 35
367 497 689
169 175 172
220 466 543
128 368 202
476 492 858
224 441 396
199 425 680
315 395 955
191 426 214
19 183 847
358 379 693
469 484 861
334 349 737
465 475 639
69 103 764
98 226 289
124 280 13
220 437 275
94 205 475
195 251 390
26 264 296
42 220 121
118 121 89
335 431 474
87 461 837
268 315 729
234 244 440
331 461 891
414 445 330
94 207 383
109 351 546
117 187 578
307 427 54
170 476 161
274 387 473
285 303 247
77 113 895
173 305 214
61 382 304
55 284 606
80 409 59
408 429 174
140 292 113
2 221 36
16 336 360
155 188 134
93 350 562
295 302 985
262 301 523
68 286 122
47 194 264
292 478 592
462 479 568
114 324 100
93 297 380
247 451 787
175 276 613
431 480 571
182 482 378
76 447 270
291 471 899
302 339 269
58 329 96
70 338 442
358 404 601
262 292 726
115 183 431
418 493 179
335 402 887
126 360 176
54 229 867
8 145 791
16 418 157
112 247 659
199 246 241
241 350 111
134 467 750
139 451 629
178 296 357
149 286 966
100 224 711
330 350 230
144 148 780
165 209 723
36 103 405
66 389 901
107 432 992
299 384 681
283 349 328
174 377 216
225 365 813
54 440 884
61 227 561
365 385 448
128 468 889
185 205 462
443 459 648
48 406 954
106 308 413
194 383 666
286 356 21
67 313 805
188 295 35
87 214 528
99 172 467
217 361 197
168 343 524
109 230 248
232 353 88
149 233 880
439 443 761
299 478 4
91 213 815
61 403 412
356 494 385
160 352 586
159 409 817
2 198 591
87 425 36
114 227 12
129 447 369
260 365 281
408 444 997
51 68 876
205 365 651
8 39 608
162 386 246
194 221 741
127 269 724
337 382 868
20 116 980
50 430 643
15 364 985
4 26 759
201 360 390
184 367 603
129 137 324
132 258 570
279 443 237
133 390 777
110 242 756
217 467 817
86 367 676
61 131 289
348 352 461
43 475 502
145 365 242
3 39 610
164 220 687
70 138 424
176 246 494
120 477 286
383 450 886
231 473 316
189 321 332
367 433 58
87 283 848
261 383 672
9 142 559
151 462 16
73 270 774
231 301 340
183 335 178
34 251 91
1 225 20
122 405 416
82 476 466
62 71 281
81 119 458
166 446 105
86 342 624
262 446 117
25 432 698
30 369 946
252 313 493
393 477 481
162 441 901
16 73 454
5 452 845
275 290 820
69 315 243
50 421 773
65 457 412
119 257 60
197 410 291
85 309 615
140 446 348
218 332 619
9 377 685
33 496 703
121 300 509
78 138 138
92 98 629
46 374 807
169 279 612
233 476 861
7 243 966
291 299 579
95 185 726
166 497 508
156 422 780
14 126 911
47 478 739
157 280 998
239 265 12
30 473 136
394 493 494
153 283 325
22 388 635
173 493 256
57 364 697
368 407 455
68 253 679
400 497 232
78 454 745
219 409 553
100 340 401
73 120 332
4 209 613
45 262 771
299 422 916
475 488 656
440 468 779
121 211 79
301 421 385
94 197 238
273 489 542
81 363 30
141 232 237
269 321 434
29 239 462
75 273 828
361 478 320
4 63 179
259 284 475
20 178 189
304 317 707
269 305 600
220 365 193
54 393 941
351 413 775
12 411 637
126 295 417
216 313 72
307 322 402
175 392 84
154 363 466
118 412 97
342 469 870
192 274 514
388 491 824
263 269 829
137 364 566
148 166 620
457 489 332
205 373 581
439 446 266
63 364 606
219 290 433
51 219 102
16 251 611
135 310 735
49 202 613
186 385 759
273 416 90
5 381 816
157 209 608
223 386 525
263 352 547
2 312 386
18 201 166
29 428 547
414 494 708
169 244 968
128 281 922
36 379 312
196 495 889
196 446 871
270 297 987
48 159 572
3 271 620
110 250 534
283 352 184
72 103 767
181 367 849
281 313 366
317 471 665
160 368 479
113 197 215
42 280 774
23 370 403
3 54 149
278 383 993
296 353 931
358 426 159
243 457 796
40 205 765
224 479 300
102 421 759
19 396 180
231 484 10
244 360 382
89 144 965
190 224 261
158 177 938
67 319 585
8 356 795
110 424 700
16 262 941
107 242 441
72 494 381
239 361 601
211 247 185
451 480 169
359 429 364
255 378 324
151 492 832
41 370 266
387 485 44
433 458 692
8 409 73
114 123 352
184 215 362
355 459 307
110 388 101
44 297 19
138 463 601
163 257 62
49 383 81
13 429 567
217 382 163
23 76 912
427 467 29
73 269 260
136 479 158
337 442 645
146 206 954
269 459 332
191 273 960
476 494 274
418 495 67
283 359 796
402 423 334
298 436 73
31 158 715
60 411 282
231 362 485
146 387 641
192 264 798
20 142 247
168 422 721
424 466 564
33 205 239
65 162 630
300 489 833
289 290 159
139 363 25
67 356 60
184 393 614
62 411 897
112 460 169
285 496 602
142 305 539
361 394 255
205 299 328
297 453 822
135 462 205
282 298 139
135 188 141
260 307 677
360 466 439
7 11 563
129 396 148
144 487 885
126 374 785
23 186 51
321 380 140
179 384 607
270 329 794
54 497 176
298 317 999
48 429 908
137 182 745
32 492 203
177 236 172
139 491 255
44 82 499
19 482 72
80 226 510
235 290 121
73 473 44
78 333 218
285 342 883
166 379 667
51 282 766
16 111 876
110 342 379
124 237 537
128 435 453
43 384 22
297 485 593
68 202 922
114 387 752
6 267 634
286 398 81
94 255 592
425 437 310
44 138 572
96 496 73
271 475 943
251 377 210
77 284 809
190 227 680
106 443 167
137 409 748
330 364 247
172 306 696
242 492 108
40 57 949
275 380 836
260 429 273
4 379 472
165 304 229
46 258 2
133 267 707
94 252 449
179 272 372
241 497 16
4 133 854
290 393 488
279 439 695
261 365 13
394 455 706
192 411 168
250 441 471
294 452 931
220 255 999
234 265 308
168 419 408
151 402 657
24 129 984
126 349 162
170 224 408
33 448 141
158 276 935
5 48 594
93 494 483
276 310 164
184 222 651
56 188 762
275 420 312
49 209 419
138 397 642
283 425 549
138 373 261
33 439 575
385 412 957
69 137 842
79 341 808
397 485 871
10 169 352
131 344 191
63 103 634
358 365 428
187 481 218
4 224 780
27 376 419
177 495 549
21 362 212
224 470 893
334 356 495
142 466 415
157 203 489
183 383 546
145 357 92
238 335 957
340 420 48
326 337 577
72 185 532
367 431 133
188 276 385
261 427 548
76 479 416
186 428 149
93 375 168
64 207 592
24 498 324
52 100 453
39 112 489
14 403 912
6 153 943
203 391 478
79 189 613
179 328 852
151 199 565
452 464 22
127 493 706
119 269 763
123 443 915
24 75 134
99 260 297
192 494 138
309 361 986
131 254 350
311 467 914
97 308 865
85 449 542
366 473 186
61 92 565
13 212 955
357 447 829
63 196 234
106 125 758
189 265 852
287 292 471
370 396 765
403 496 484
126 191 9
170 430 600
169 385 541
143 174 424
146 438 970
111 218 456
3 51 970
149 435 982
427 485 432
165 219 364
209 275 494
160 185 609
91 315 37
163 425 422
214 324 458
45 149 724
58 131 942
351 435 460
222 453 346
79 218 80
123 365 772
306 415 678
145 264 136
145 426 768
35 421 909
16 423 99
26 259 946
274 315 809
307 357 925
213 236 230
28 104 551
152 275 42
122 412 84
34 226 419
359 437 167
20 158 263
114 371 225
208 308 744
331 490 487
143 420 481
200 341 179
81 479 48
23 213 214
260 493 742
3 185 562
203 451 609
8 266 641
99 154 267
173 355 862
72 370 973
28 175 768
25 244 501
324 472 520
201 361 705
138 363 75
297 336 593
140 431 785
154 438 833
420 458 95
61 175 640
172 384 912
88 495 579
4 385 982
289 364 245
336 449 248
106 362 655
40 437 846
16 285 314
7 65 954
24 132 709
269 308 70
47 319 119
42 147 640
290 370 882
72 292 602
22 25 528
93 260 734
33 330 817
15 114 998
69 412 552
240 273 146
54 118 175
36 73 751
252 293 532
73 234 945
109 372 756
109 388 197
40 45 963
248 316 226
61 364 651
296 499 713
138 184 610
108 348 500
97 274 290
126 220 424
213 443 912
84 269 620
10 337 225
249 347 634
129 294 460
97 236 216
162 412 992
19 312 136
78 267 716
85 486 952
8 95 711
220 459 535
71 355 812
381 426 680
367 444 939
379 457 943
60 425 723
296 359 606
100 408 446
10 106 323
140 343 659
200 354 273
222 483 431
3 36 185
179 201 974
391 401 228
337 347 10
182 497 436
92 395 643
261 362 216
58 439 525
135 350 495
117 303 306
106 225 782
3 301 937
189 304 265
70 162 702
80 329 881
120 185 714
112 117 801
239 447 214
170 286 278
52 179 86
102 481 216
26 120 513
348 357 31
12 494 752
109 392 915
207 241 276
186 189 124
348 359 859
369 429 131
5 86 902
54 350 550
36 116 911
254 406 626
220 316 573
203 340 302
237 266 142
358 427 640
135 276 697
4 293 766
92 96 479
182 185 469
391 479 15
141 266 674
271 489 37
23 107 330
119 222 365
66 367 193
459 469 271
29 490 975
272 457 62
68 265 817
364 498 632
476 481 181
12 486 80
66 100 50
6 52 597
315 486 775
192 369 588
86 374 406
166 448 216
122 481 296
30 348 278
49 481 838
191 290 526
68 114 122
259 309 106
97 150 842
220 221 719
393 446 290
5 99 149
283 478 23
77 303 220
142 380 69
315 409 520
371 493 193
89 470 349
110 167 571
310 493 78
265 454 326
145 288 828
92 249 794
68 124 273
167 258 922
226 301 63
267 349 998
6 128 546
36 95 931
381 415 284
102 380 999
413 464 836
78 185 623
92 104 423
112 181 429
171 201 214
222 448 798
289 372 564
163 233 723
250 276 200
160 324 820
175 179 805
223 493 202
11 389 232
19 364 145
56 100 78
259 426 1
1 313 485
369 381 643
296 481 191
68 198 291
90 221 262
302 304 569
49 194 356
78 254 745
295 482 751
108 383 55
77 148 432
279 316 831
270 347 975
285 301 154
68 177 896
25 132 177
197 363 490
325 498 530
171 416 421
388 497 885
168 288 206
202 297 601
334 434 410
228 434 125
362 453 206
140 142 460
299 491 604
325 492 943
250 266 544
3 276 481
129 335 627
242 245 478
200 414 970
161 164 855
206 267 527
332 430 862
83 462 34
118 394 297
69 308 156
48 446 963
163 403 63
250 454 593
193 440 363
97 390 28
47 282 147
96 247 995
158 436 26
378 392 404
377 388 56
25 221 288
137 261 612
219 254 720
305 462 126
92 343 908
17 181 249
79 321 541
292 371 982
274 305 65
87 296 944
173 441 569
194 439 755
167 387 451
384 463 81
119 468 178
283 434 498
210 213 114
32 158 838
132 261 8
120 137 804
290 309 217
326 438 769
74 345 17
194 298 939
197 326 333
378 443 506
263 310 539
23 56 325
274 386 459
110 495 213
232 415 514
139 424 557
264 410 930
54 488 559
206 434 911
1 447 54
341 470 15
29 79 967
8 151 970
76 291 680
70 139 879
374 416 882
136 163 913
126 150 263
194 430 606
45 275 712
242 479 250
86 477 759
80 278 391
115 145 141
66 350 133
114 325 223
391 440 242
68 316 255
447 453 598
470 485 798
256 354 550
321 404 478
155 308 335
156 303 690
255 278 40
276 495 379
286 302 83
174 305 10
80 448 806
131 214 234
42 52 968
354 465 966
138 339 277
205 209 368
9 351 732
85 376 288
235 249 727
93 378 578
220 363 6
5 33 669
84 435 486
114 362 92
62 241 533
92 308 494
70 149 774
217 384 494
96 157 156
259 323 461
127 315 662
38 260 127
108 477 154
432 490 786
37 55 761
152 185 870
77 480 276
327 340 497
55 409 900
186 458 395
154 244 200
234 372 279
126 418 443
149 190 144
245 451 953
124 287 930
117 423 476
216 395 586
151 157 113
12 205 343
256 307 308
128 251 29
144 398 84
147 313 854
26 63 501
294 414 560
249 372 393
172 362 422
65 346 383
38 74 488
421 453 84
203 223 244
11 160 338
32 489 749
41 150 727
34 253 408
37 334 152
103 301 387
2 186 266
188 296 705
223 474 245
360 487 898
353 443 351
139 425 786
158 490 177
168 377 478
14 407 604
286 309 680
80 294 136
248 486 533
21 237 57
262 463 857
248 280 8
52 390 920
23 206 493
184 247 234
169 210 209
41 282 755
128 275 926
68 310 201
247 492 574
371 455 997
10 393 795
98 211 749
384 413 980
202 334 47
131 301 994
36 198 534
160 427 262
37 49 753
287 312 97
115 244 821
14 349 600
140 477 167
104 253 23
8 103 179
426 452 706
163 315 390
264 489 101
136 338 72
85 341 583
104 109 556
105 264 767
6 320 584
169 260 440
58 194 688
129 338 836
279 380 692
157 165 149
88 352 330
10 329 688
171 382 248
32 283 817
289 295 820
219 453 476
421 494 262
423 471 103
34 287 965
384 405 203
160 380 662
20 196 592
108 398 990
28 296 102
144 227 416
56 338 2
70 110 158
124 330 937
106 165 220
134 332 290
120 213 468
293 342 478
207 462 603
285 378 85
63 440 249
269 326 918
47 75 692
160 239 485
102 201 781
167 330 878
86 365 490
65 138 927
13 255 665
67 149 670
64 124 777
156 453 612
30 60 23
137 307 81
85 417 737
5 401 841
26 279 734
174 431 644
99 106 272
37 186 798
83 380 280
65 382 693
116 314 343
77 418 841
335 405 578
142 170 252
200 220 620
193 248 786
233 460 151
143 477 492
144 375 987
112 404 48
159 488 266
166 233 924
320 333 352
9 159 644
430 486 488
59 495 632
227 405 595
330 392 114
22 412 314
238 258 951
5 239 507
65 287 320
45 146 619
125 292 20
316 478 655
312 399 551
24 411 441
171 316 165
161 479 159
109 402 219
68 321 991
246 389 649
53 467 250
239 377 747
90 477 704
174 468 628
208 275 657
377 424 908
337 436 522
301 318 224
72 443 441
461 467 162
27 464 790
87 464 19
38 416 712
87 290 544
117 230 770
63 107 585
211 398 960
38 54 977
75 257 81
51 406 446
163 267 197
217 489 975
231 391 181
225 252 118
230 257 427
64 227 250
197 487 555
238 290 290
177 323 852
111 331 855
61 390 168
143 290 494
451 453 49
18 22 636
79 444 213
